priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
2000.0,2020,2020-12-09,F,L,40000,S1 2FP,E08000019,{BEF7EBBF-5B35-7A76-E053-6B04A8C092F7},15910515,20.0,1.0,11,72,78,England and Wales: 1983-1990
2105.26315789474,2019,2019-10-18,F,L,40000,S1 2FP,E08000019,{98C75472-61A0-72E9-E053-6B04A8C042F0},15912940,19.0,1.0,11,72,78,England and Wales: 1983-1990
1363.63636363636,2022,2022-02-16,F,L,60000,S1 2FP,E08000019,{E2D14906-199E-4C2D-E053-6B04A8C0422B},15915915,44.0,1.0,11,68,75,England and Wales: 1983-1990
2075.0,2021,2021-10-18,F,L,41500,S1 2FP,E08000019,{D707E536-0544-0AD9-E053-6B04A8C067CC},15909959,20.0,1.0,11,72,76,England and Wales: 1983-1990
2055.55555555556,2020,2020-04-29,F,L,37000,S1 2FP,E08000019,{AC07BBD0-78DF-0445-E053-6C04A8C01E31},15914176,18.0,1.0,11,80,80,England and Wales: 1983-1990
2976.19047619048,2020,2020-03-27,F,L,62500,S1 2FQ,E08000019,{A96E4ACC-95F2-9205-E053-6C04A8C0DA09},15902457,21.0,1.0,11,83,84,England and Wales: 1976-1982
2235.29411764706,2021,2021-02-09,F,L,38000,S1 2FQ,E08000019,{C6209F5F-E360-295E-E053-6C04A8C0DDCC},15912858,17.0,1.0,11,79,79,England and Wales: 1983-1990
2500.0,2019,2019-04-04,F,L,47500,S1 2FR,E08000019,{965B6D91-F1D1-95E4-E053-6C04A8C07729},15884749,19.0,1.0,11,58,74,England and Wales: 1930-1949
2125.0,2019,2019-09-04,F,L,42500,S1 2FR,E08000019,{93E6821E-DBA4-40FD-E053-6B04A8C0C1DF},15887626,20.0,1.0,11,57,74,England and Wales: 1930-1949
2142.85714285714,2019,2019-07-19,F,L,45000,S1 2FR,E08000019,{919FEC05-CC14-9A90-E053-6C04A8C0A300},15914081,21.0,1.0,11,77,79,England and Wales: 1983-1990
2105.21052631579,2020,2020-01-10,F,L,39999,S1 2FR,E08000019,{A71375FD-EA95-7576-E053-6C04A8C0462F},15914077,19.0,1.0,11,80,80,England and Wales: 1983-1990
3666.66666666667,2021,2021-09-02,F,L,55000,S1 2FT,E08000019,{D707E536-0556-0AD9-E053-6B04A8C067CC},15769592,15.0,,11,80,80,NO DATA!
2850.0,2022,2022-05-06,F,L,57000,S1 2FT,E08000019,{E2D14906-19BE-4C2D-E053-6B04A8C0422B},15771555,20.0,,11,78,78,NO DATA!
2500.0,2021,2021-03-31,D,L,120000,S1 2GA,E08000019,{C3C3F9B6-57F4-362B-E053-6B04A8C03ACC},15799621,48.0,2.0,11,65,81,England and Wales: 1900-1929
2589.71513133555,2021,2021-08-24,F,L,140000,S1 2GA,E08000019,{D707E536-0413-0AD9-E053-6B04A8C067CC},15729438,54.06,3.0,11,56,74,England and Wales: 1996-2002
2022.62598560165,2019,2019-03-01,F,L,118000,S1 2GA,E08000019,{85866A65-452E-143F-E053-6B04A8C06A15},15733550,58.34,2.0,11,85,88,England and Wales: 2007 onwards
2192.77108433735,2021,2021-09-30,F,L,182000,S1 2GT,E08000019,{DBA933FA-0D20-669D-E053-6B04A8C0AD56},15777145,83.0,3.0,12,57,77,England and Wales: 2003-2006
2111.22271938636,2022,2022-03-02,F,L,231200,S1 2GT,E08000019,{E2D14906-18F1-4C2D-E053-6B04A8C0422B},15825076,109.51,3.0,11,66,70,England and Wales: 2007 onwards
2817.78334376957,2019,2019-07-31,F,L,180000,S1 2GT,E08000019,{919FEC05-CB50-9A90-E053-6C04A8C0A300},15741972,63.88,3.0,11,76,83,England and Wales: 2007 onwards
2166.77609980302,2019,2019-04-09,F,L,132000,S1 2HJ,E08000019,{87E1551E-9AC3-6405-E053-6C04A8C0B2EE},15870985,60.92,3.0,11,69,77,England and Wales: before 1900
2447.51319187156,2021,2021-09-03,F,L,218000,S1 2HJ,E08000019,{D707E536-0389-0AD9-E053-6B04A8C067CC},15844548,89.07,3.0,11,37,62,England and Wales: before 1900
2720.0,2022,2022-02-23,F,L,136000,S1 2HJ,E08000019,{DBA933FA-0C78-669D-E053-6B04A8C0AD56},15890060,50.0,2.0,11,23,56,England and Wales: 1900-1929
2103.10965630115,2021,2021-07-07,F,L,128500,S1 2HJ,E08000019,{D707E536-0387-0AD9-E053-6B04A8C067CC},15807496,61.1,2.0,11,23,53,England and Wales: 1900-1929
2004.90998363339,2019,2019-05-29,F,L,122500,S1 2HJ,E08000019,{8CAC1318-B98D-0253-E053-6B04A8C08E51},15807496,61.1,2.0,11,23,53,England and Wales: 1900-1929
2402.29885057471,2022,2022-01-24,F,L,209000,S1 2HJ,E08000019,{DBA933FA-0C7A-669D-E053-6B04A8C0AD56},15755221,87.0,4.0,12,58,70,England and Wales: 2003-2006
2413.79310344828,2019,2019-07-04,F,L,210000,S1 2HJ,E08000019,{8F1B26BE-39B5-53DB-E053-6C04A8C03649},15755221,87.0,4.0,12,58,70,England and Wales: 2003-2006
2766.12903225806,2020,2020-09-25,F,L,171500,S1 2HJ,E08000019,{B5755FFE-6A0A-7D01-E053-6C04A8C036B6},15871032,62.0,3.0,12,49,82,England and Wales: 1900-1929
1828.33333333333,2022,2022-03-18,F,L,109700,S1 2HU,E08000019,{DE2D0CE0-36AD-51EE-E053-6C04A8C00671},15888079,60.0,2.0,12,72,85,England and Wales: 1900-1929
1815.78947368421,2019,2019-03-22,F,L,138000,S1 2HU,E08000019,{8CAC1318-B993-0253-E053-6B04A8C08E51},15736575,76.0,3.0,12,41,75,England and Wales: 1900-1929
1793.10344827586,2020,2020-04-24,F,L,104000,S1 2HU,E08000019,{A96E4ACC-94E0-9205-E053-6C04A8C0DA09},15871576,58.0,2.0,12,73,87,England and Wales: 1900-1929
2067.79661016949,2019,2019-09-24,F,L,122000,S1 2HU,E08000019,{965B6D91-F086-95E4-E053-6C04A8C07729},15850402,59.0,3.0,12,70,84,England and Wales: 2003-2006
2017.54385964912,2022,2022-05-18,F,L,115000,S1 2HU,E08000019,{E2D14906-183D-4C2D-E053-6B04A8C0422B},15752262,57.0,3.0,12,71,84,England and Wales: 1900-1929
1666.66666666667,2022,2022-05-24,F,L,135000,S1 2HZ,E08000019,{E2D14906-18DB-4C2D-E053-6B04A8C0422B},15923188,81.0,3.0,12,56,84,England and Wales: before 1900
3194.44444444444,2022,2022-05-14,F,L,115000,S1 2HZ,E08000019,{E2D14906-18A1-4C2D-E053-6B04A8C0422B},15765686,36.0,2.0,12,78,79,England and Wales: 1996-2002
2986.11111111111,2020,2020-09-24,F,L,215000,S1 2JL,E08000019,{B82222ED-5309-6691-E053-6B04A8C02FB2},15901685,72.0,3.0,12,41,82,England and Wales: before 1900
2380.28169014085,2020,2020-01-24,F,L,169000,S1 2JL,E08000019,{9FF0D96A-317E-11ED-E053-6C04A8C06383},15862297,71.0,3.0,11,65,72,England and Wales: 1996-2002
2622.95081967213,2019,2019-11-08,F,L,160000,S1 2LB,E08000019,{9B361206-BE96-1904-E053-6B04A8C0EEB5},15873480,61.0,3.0,12,81,85,England and Wales: 2003-2006
2553.1914893617,2021,2021-04-22,F,L,120000,S1 2LB,E08000019,{CB0035E6-410B-58AE-E053-6B04A8C091AF},15888274,47.0,2.0,11,79,82,England and Wales: 2007 onwards
2448.52941176471,2021,2021-06-30,F,L,166500,S1 2LJ,E08000019,{D22473F6-17C4-7B40-E053-6C04A8C0A630},15830213,68.0,3.0,12,75,77,England and Wales: 2007 onwards
2600.0,2021,2021-03-30,F,L,130000,S1 2LJ,E08000019,{CD5A9DCC-6135-310A-E053-6C04A8C00A1F},15871781,50.0,2.0,12,76,78,England and Wales: 2007 onwards
2741.66666666667,2020,2020-03-02,F,L,164500,S1 2LJ,E08000019,{A4A30D5A-21FA-2D0D-E053-6C04A8C00191},15808323,60.0,3.0,12,75,77,England and Wales: 2007 onwards
2709.67741935484,2020,2020-02-28,F,L,168000,S1 2LJ,E08000019,{A2479555-9F78-74C7-E053-6B04A8C0887D},15733064,62.0,3.0,12,79,79,England and Wales: 2007 onwards
2957.58928571429,2019,2019-05-10,F,L,132500,S1 2LJ,E08000019,{8A78B2B0-105A-5CB0-E053-6B04A8C0F504},15847061,44.8,,11,81,81,NO DATA!
2613.63636363636,2020,2020-09-11,F,L,115000,S1 2LJ,E08000019,{B32EBB13-EE34-3C99-E053-6C04A8C09CA1},15877173,44.0,3.0,12,83,87,England and Wales: 2007 onwards
2537.87878787879,2019,2019-07-30,F,L,167500,S1 2LJ,E08000019,{965B6D91-F1CD-95E4-E053-6C04A8C07729},15909568,66.0,3.0,12,83,83,England and Wales: 2007-2011
2444.44444444444,2021,2021-08-12,F,L,110000,S1 2LJ,E08000019,{D707E536-04C6-0AD9-E053-6B04A8C067CC},15914294,45.0,2.0,12,84,85,England and Wales: 2007-2011
2511.62790697674,2021,2021-02-08,F,L,108000,S1 2LJ,E08000019,{C3C3F9B6-5896-362B-E053-6B04A8C03ACC},15787300,43.0,2.0,12,74,76,England and Wales: 2007 onwards
2405.24781341108,2019,2019-01-23,F,L,165000,S1 2LJ,E08000019,{8355F009-77DD-55C5-E053-6B04A8C0D090},15878868,68.6,,11,77,77,NO DATA!
3842.10526315789,2020,2020-04-09,F,L,146000,S1 2LL,E08000019,{AC07BBD0-78C0-0445-E053-6C04A8C01E31},15849466,38.0,2.0,12,82,82,England and Wales: 2007 onwards
2717.39130434783,2021,2021-08-17,F,L,125000,S1 2LL,E08000019,{E2D14906-1951-4C2D-E053-6B04A8C0422B},15915930,46.0,2.0,12,83,84,England and Wales: 2007-2011
3230.76923076923,2019,2019-02-01,F,L,210000,S1 2LL,E08000019,{919FEC05-CBF1-9A90-E053-6C04A8C0A300},15912249,65.0,2.0,12,79,79,England and Wales: 2007-2011
2727.27272727273,2019,2019-03-28,F,L,126000,S1 2LL,E08000019,{8A78B2B0-1072-5CB0-E053-6B04A8C0F504},15871564,46.2,,11,77,77,NO DATA!
3133.33333333333,2019,2019-07-26,F,L,141000,S1 2LL,E08000019,{965B6D91-F153-95E4-E053-6C04A8C07729},15904015,45.0,2.0,12,72,72,England and Wales: 2007 onwards
2701.72910662824,2019,2019-07-05,F,L,187500,S1 2LL,E08000019,{93E6821E-DB59-40FD-E053-6B04A8C0C1DF},15874291,69.4,,11,73,73,NO DATA!
2790.17857142857,2019,2019-04-26,F,L,125000,S1 2LL,E08000019,{8A78B2B0-10A0-5CB0-E053-6B04A8C0F504},15866129,44.8,,11,77,77,NO DATA!
2960.62992125984,2020,2020-02-24,F,L,188000,S1 2LN,E08000019,{C3C3F9B6-58A8-362B-E053-6B04A8C03ACC},15890205,63.5,,11,71,71,NO DATA!
1710.96693177062,2020,2020-01-10,F,L,163500,S1 2NH,E08000019,{9FF0D96A-3248-11ED-E053-6C04A8C06383},15752677,95.56,3.0,11,54,76,England and Wales: 2007 onwards
3468.36847946726,2019,2019-12-22,F,L,125000,S1 2NH,E08000019,{9DBAD222-473C-6EB3-E053-6B04A8C0F257},15793265,36.04,2.0,11,73,82,England and Wales: 2003-2006
2653.84615384615,2020,2020-12-11,F,L,172500,S1 2NH,E08000019,{CB0035E6-40E2-58AE-E053-6B04A8C091AF},15807360,65.0,3.0,11,66,77,England and Wales: 2007 onwards
